"351","351","[{""situation"":1,""level"":1,""description"":""桂皮容易消耗肠道水分，使胃肠分泌减少，造成肠道干燥、便秘。便秘后，准妈妈必然用力屏气解便，使腹压增加，压迫子宫内的胎儿，易造成胎动不安、早产等不良后果。""},{""situation"":2,""level"":1,""description"":""桂皮味辛甘、性热，产妇食用后会加重产后便秘的情况，使乳汁分泌减少。""},{""situation"":3,""level"":1,""description"":""桂皮味辛甘、性热，影响产妇乳汁质量，使乳汁分泌减少。""},{""situation"":4,""level"":1,""description"":""桂皮属于辛热性调味料，使胃肠分泌减少，造成肠道干燥、便秘、流产等。""}]",,"17/12/2018 18:22:13"
"352","352","[{""situation"":1,""level"":3,""description"":""小剂量胡椒能增进食欲，对胃口差、消化不良有治疗作用。但胡椒粉是热性，准妈妈不宜多吃。""},{""situation"":2,""level"":3,""description"":""胡椒味辛、性热，炒菜时放少许是可以的，但产妇不宜多吃，吃多了不利于身体的恢复。""},{""situation"":3,""level"":3,""description"":""胡椒粉是热性，炒菜时放少许是可以的，但不能多吃哦。""},{""situation"":4,""level"":1,""description"":""小茴、大茴、花椒、胡椒、五香粉等为热性香料，食后容易消耗肠内水份，发生便秘，使腹压增加，压迫子宫胎儿，易造成自然流产、早产羊、水早破。因此做试管的姐妹不能吃。""}]",,"17/12/2018 18:22:13"
"353","353","[{""situation"":1,""level"":1,""description"":""薄荷有刺激性味道，薄荷成分还可能被胎儿吸收，对生长发育造成不利影响，如损伤神经、味觉发育等。因此不建议准妈妈吃薄荷。""},{""situation"":2,""level"":1,""description"":""薄荷口味清凉且刺激性大。产后新妈妈脾胃虚弱，宜清淡的食物，所以不建议食用。""},{""situation"":3,""level"":1,""description"":""""},{""situation"":4,""level"":1,""description"":""薄荷属于辛辣、刺激性强的食物，建议做试管的姐妹不要食用。""}]",,"17/12/2018 18:22:13"
"354","354","[{""situation"":1,""level"":3,""description"":""咖喱能增进准妈妈食欲，但要控制量，因为孕期不能吃过于辛辣的食物。胃炎、溃疡病的准妈妈要少食，患病服药期间也不宜食用。""},{""situation"":2,""level"":1,""description"":""不建议新妈妈吃咖喱，以免虚火上升，影响产后身体恢复。另外，辛辣的咖喱有可能通过乳汁使宝宝内热加重，要注意。""},{""situation"":3,""level"":3,""description"":""母乳妈妈不要吃过于辛辣的咖喱，也要控制量，以免虚火上升，使宝宝内热加重。""},{""situation"":4,""level"":1,""description"":""促排可以吃，移植后忌吃辛辣刺激食物，咖喱刺激比较大，尽量不要吃。""}]",,"17/12/2018 18:22:14"
"355","355","[{""situation"":1,""level"":3,""description"":""冰糖清润，有降火功效。但是冰糖含糖量高，容易增加肥胖和龋齿的几率，不能多吃，有妊娠糖尿病的准妈妈更是不能吃。""},{""situation"":2,""level"":4,""description"":""新妈妈能适量食用冰糖，产后贫血也可以试试冰糖煲红枣鸡蛋，补气益中。""},{""situation"":3,""level"":4,""description"":""哺乳期妈妈可适量食用冰糖或用冰糖佐餐，对调节血脂和血压有一定帮助，还有助于缓解疲劳和止痛，但不建议妈妈多吃。""},{""situation"":4,""level"":4,""description"":""冰糖是砂糖的结晶再制品，具有增加甜味、去脂降压、润肺止咳和去热止痛等功效。""}]",,"17/12/2018 18:22:14"
"356","356","[{""situation"":1,""level"":3,""description"":""辣椒属于刺激性食材，准妈妈大量食用会对肠胃产生刺激，引起腹痛腹泻，还会加重便秘，因此建议不要吃太多。""},{""situation"":2,""level"":1,""description"":""新妈妈最好别吃辣椒。辣椒容易引起便秘，对有痔疮的产妇来说更是加重其病情；还会刺激肠胃，引发多种不良反应。""},{""situation"":3,""level"":1,""description"":""辣椒的刺激性会影响乳汁的分泌，过多食用辣椒，会引起宝宝便秘、拉肚子、湿疹等不同疾病。""},{""situation"":4,""level"":1,""description"":""辣椒属于刺激性食材，做试管的姐妹还是尽量以清淡为主，忌吃。""}]",,"17/12/2018 18:22:14"
"357","357","[{""situation"":1,""level"":3,""description"":""花椒是辛辣的调料，建议准妈妈不要吃，避免上火、便秘。""},{""situation"":2,""level"":1,""description"":""花椒是辛辣的调料，食用花椒有可能加重新妈妈便秘；而花椒里面的刺激成分还会通过乳汁被新生儿吸收，因此不建议食用。""},{""situation"":3,""level"":3,""description"":""花椒是辛辣的调料，建议哺乳妈妈不要多吃，吃多了可能导致回奶，甚至影响宝宝的健康。""},{""situation"":4,""level"":1,""description"":""花椒刺激性较大，是辛辣的调料，做试管期间忌吃辛辣， 以清淡为主。""}]",,"17/12/2018 18:22:14"
"358","358","[{""situation"":1,""level"":4,""description"":""食用蜂蜜能迅速补充体力，消除疲劳，增强对疾病的抵抗力。准妈妈孕期容易发生便秘，吃点蜂蜜对防治便秘有好处。""},{""situation"":2,""level"":4,""description"":""新妈妈吃蜂蜜对防治便秘有好处。食用蜂蜜时用温开水冲服即可，不能用沸水冲，更不宜煎煮。蜂蜜不能盛放在金属器皿中。""},{""situation"":3,""level"":4,""description"":""母乳妈妈可以适量饮用蜂蜜。不过要观察自己食用蜂蜜后宝宝是否出现腹泻症状，如有发现，应立即暂停饮用。""},{""situation"":4,""level"":4,""description"":""新妈妈吃蜂蜜对防治便秘有好处。食用蜂蜜时用温开水冲服即可，不能用沸水冲，更不宜煎煮。蜂蜜不能盛放在金属器皿中。""}]",,"17/12/2018 18:22:14"
"359","359","[{""situation"":1,""level"":3,""description"":""准妈妈是可以吃酱油的，但不宜过咸，建议不要多吃。""},{""situation"":2,""level"":3,""description"":""不建议新妈妈在产褥期间食用太多酱油，酱油中含盐量较高，过多食用易造成肾脏代谢负担，加重水肿。""},{""situation"":3,""level"":3,""description"":""酱油含添加剂，过量添加会影响母乳，不建议哺乳妈妈吃太多。""},{""situation"":4,""level"":3,""description"":""很多姐妹给出的答案是慎吃，吃多了宝宝皮肤黑~其实酱油是可以吃的，对做试管的姐妹没有影响，但是少吃最好。""}]",,"17/12/2018 18:22:14"
"360","360","[{""situation"":1,""level"":4,""description"":""味噌含有氨基酸和蛋白质，也是增味提鲜的佐料，孕妈妈可以吃，孕早期胃口不好时加点味噌入菜，很开胃呢。""},{""situation"":2,""level"":4,""description"":""味噌含有氨基酸和蛋白质，也是增味提鲜的佐料，产妇也可以吃，还可以用于拌面、蘸饺子、拌馅心等。""},{""situation"":3,""level"":4,""description"":""味噌是增味提鲜的佐料，哺乳期也可以吃，想吃的妈妈们不妨尝试一下哦。""},{""situation"":4,""level"":4,""description"":""味噌含有氨基酸和蛋白质，也是增味提鲜的佐料，做试管婴儿期间能吃的。""}]",,"17/12/2018 18:22:14"
"361","361","[{""situation"":1,""level"":3,""description"":""纯净水经过纯化处理后，钙、镁、钾、钠等人体必需的矿物元素显著减少，且水分子凝聚成线团状，不易被人体细胞吸收，长期大量饮用时，会使人的免疫功能、适应能力和细胞活力降低，对胎儿不利。""},{""situation"":2,""level"":3,""description"":""纯净水经过纯化处理后，多种矿物元素显著减少，且水分子不易被人体细胞吸收，矿物质水比起纯净水要稍微好一点。最适宜产妇的饮品是温开水。""},{""situation"":3,""level"":3,""description"":""纯净水是不含杂质的水，虽然去除了对人体有害的物质，但同时原水中所含的矿物质也被去除了。哺乳期妈妈长期饮用纯净水，可能影响乳汁质量，因此建议少喝。""},{""situation"":4,""level"":4,""description"":""纯净水对做试管婴儿的姐妹没有什么影响，可放心食用，纯净水经过纯化处理后，钙、镁、钾、钠等人体必需的矿物元素显著减少，不能长期以纯净水替代饮用水。""}]",,"17/12/2018 18:22:14"
"362","362","[{""situation"":1,""level"":1,""description"":""乌龙茶中所含茶多酚、咖啡碱等有机化学成分具有提神醒脑的功效，这对准妈妈来说有益，但对胎儿的神经系统发育会有一定影响，且乌龙茶中的鞣酸和茶多酚会影响人体对铁的吸收，易造成准妈妈缺铁性贫血，因此不建议准妈妈饮用。""},{""situation"":2,""level"":3,""description"":""茶叶中含有鞣酸，这种物质会对女性乳腺的血液循环造成影响，进而影响到乳汁的分泌。另外，过多喝茶水会影响产妇对食物中铁质的吸收，不利于产后身体复原，因此不建议准妈妈饮用。""},{""situation"":3,""level"":3,""description"":""母乳妈妈饮用乌龙茶不仅可能影响泌乳量，还会增加患缺铁性贫血的几率，更能通过改变乳汁品质从而影响宝宝的正常发育，因此不建议过多饮用。""},{""situation"":4,""level"":1,""description"":""促排期间不能吃，移植后不能吃。乌龙茶偏寒性，促排期间忌用，所含茶多酚和咖啡碱较多，这对准妈妈来说有益，但对胎儿的神经系统发育会有一定影响。""}]",,"17/12/2018 18:22:14"
"363","363","[{""situation"":1,""level"":1,""description"":""酒精会经由胎盘流入胎儿脑中，侵袭胎儿尚无防御能力的脑部，使脑细胞遭受破坏，因此准妈妈禁止喝酒。""},{""situation"":2,""level"":1,""description"":""啤酒中含有酒精，酒精可进入乳汁，进而引起婴儿沉睡、深呼吸、触觉迟钝、多汗等症状，有损婴儿健康。另外啤酒中含麦芽，可引起回乳，所以新妈妈最好不要喝啤酒。""},{""situation"":3,""level"":1,""description"":""啤酒中含有酒精，酒精可进入乳汁。宝宝吸进这些有酒精的乳汁，会对他们的身体健康产生很大的影响。另外啤酒中含麦芽，可引起回乳。""},{""situation"":4,""level"":1,""description"":""促排不能吃，移植后不能吃。啤酒含有酒精，会影响卵子发育和胎儿着床。""}]",,"17/12/2018 18:22:14"
"364","364","[{""situation"":1,""level"":1,""description"":""准妈妈喝咖啡后，可能会出现恶心、呕吐、头痛、心跳加快等症状。咖啡因还会通过胎盘进入胎儿体内，影响胎儿发育，甚至导致流产。""},{""situation"":2,""level"":1,""description"":""新妈妈产后身体虚弱，需要及时补充营养。而咖啡会影响新妈妈机体对钙质、铁质和维生素的吸收，可能会引起恶心、呕吐、头痛、心跳加快等症状；咖啡中的咖啡因还会通过乳汁进入宝宝体内，影响宝宝的健康。""},{""situation"":3,""level"":1,""description"":""不建议哺乳妈妈喝咖啡。在哺乳期间，咖啡中的咖啡因会通过乳汁到达宝宝体内，对宝宝的成长不利。""},{""situation"":4,""level"":1,""description"":""咖啡含有大量咖啡因，对卵子和胎儿都影响不好，做试管的姐妹尽量不要吃。""}]",,"17/12/2018 18:22:14"
"365","365","[{""situation"":1,""level"":1,""description"":""酒精会伤害胎儿大脑发育，在怀孕早期喝了还可能导致胎儿发育畸形。准妈妈即使喝少量的葡萄酒，酒精也会经由胎盘流入胎儿脑中，使胎儿的脑细胞遭受破坏。""},{""situation"":2,""level"":1,""description"":""红葡萄酒中含有酒精，酒精可进入乳汁。妈妈大量饮酒，宝宝吸入乳汁里面的酒精后，会陷入沉睡、深呼吸、触觉迟钝、多汗的状态，有损宝宝健康。""},{""situation"":3,""level"":1,""description"":""酒精可进入乳汁，宝宝吸进这些有酒精的乳汁后，会对他的身体健康产生很大的影响，妈妈们一定要小心！""},{""situation"":4,""level"":1,""description"":""酒精会影响宝宝的大脑发育，损害神经系统，对其造成不可逆的伤害，因而不宜饮酒。""}]",,"17/12/2018 18:22:14"
"366","366","[{""situation"":1,""level"":1,""description"":""酒精会伤害胎儿大脑发育，在怀孕早期喝了还可能导致胎儿发育畸形。准妈妈即使喝少量的葡萄酒，酒精也会经由胎盘流入胎儿脑中，使脑细胞遭受破坏。""},{""situation"":2,""level"":1,""description"":""酒中含有酒精，酒精可进入乳汁。大量饮酒可引起宝宝沉睡、深呼吸、触觉迟钝、多汗等症状，损害大脑神经系统，不利于身体健康。""},{""situation"":3,""level"":1,""description"":""酒中含有酒精，可进入乳汁，大量饮酒可引起宝宝沉睡、深呼吸、触觉迟钝、多汗等症状，损害大脑神经系统，妈妈们要三思而后行！""},{""situation"":4,""level"":1,""description"":""酒精会影响宝宝的大脑发育，损害神经系统，对其造成不可逆的伤害，因而不宜饮酒。。""}]",,"17/12/2018 18:22:14"
"367","367","[{""situation"":1,""level"":3,""description"":""真正的奶茶有去油腻、助消化、消除疲劳等多重功效。准妈妈想喝可以自制。但市面上勾兑的奶茶就没什么营养了，相反其中的奶精、反式脂肪酸等物质吃多了还会危害健康。""},{""situation"":2,""level"":3,""description"":""奶茶中的茶主要是红茶，茶叶中含有鞣酸，这种物质会对女性乳腺的血液循环造成影响，进而影响到乳汁的分泌。市面上售卖的奶茶大多含有反式脂肪酸，宝宝可以通过乳汁被动摄入反式脂肪酸，他们比成人更容易患上必需脂肪酸缺乏症，影响生长发育。""},{""situation"":3,""level"":3,""description"":""很多女性朋友都喜欢喝奶茶，但是正在哺乳的妈妈就要注意了哦，奶茶含有反式脂肪酸，宝宝可以通过乳汁被动摄入反式脂肪酸，这样影响宝宝的生长发育，得不偿失！奶茶中的糖分还很容易导致肥胖，不利于产后瘦身。""},{""situation"":4,""level"":3,""description"":""奶茶这种东西含有大量的添加剂和香精，做试管的姐妹尽量不要吃。""}]",,"17/12/2018 18:22:14"
"368","368","[{""situation"":1,""level"":1,""description"":""米酒中含有酒精，对胎儿有一定的影响，所以准妈妈不能喝米酒。""},{""situation"":2,""level"":4,""description"":""米酒对于产后伤口的恢复有奇效，能够治疗产妇血淤、腰背酸痛、手足麻木和震颤、厌食烦躁、心跳过快、产后缺奶和贫血等，因此月子里可以适量喝点米酒。""},{""situation"":3,""level"":4,""description"":""米酒能够促进血液循环，对于腰酸背痛和神经衰弱以及很多妇科的疾病都有很好的治疗功效，哺乳期妈妈可以适量喝一点。""},{""situation"":4,""level"":1,""description"":""酒精会影响宝宝的大脑发育，损害神经系统，对其造成不可逆的伤害，因而不宜饮酒。""}]",,"17/12/2018 18:22:14"
"369","369","[{""situation"":1,""level"":1,""description"":""红牛里含有牛磺酸及较高剂量的咖啡因，属于刺激性物质，会影响胎儿的脑神经发育，孕期绝对不能喝。顺产时服用一罐，倒是可以抗疲劳，恢复体力。""},{""situation"":2,""level"":1,""description"":""红牛属于功能性饮料，里面的牛磺酸、激素等不利于新妈妈身体的恢复，建议处于特殊生理期的产妇最好不要饮用。""},{""situation"":3,""level"":1,""description"":""红牛中含有咖啡因，咖啡因会使中枢系统兴奋。在哺乳期间，这些物质会通过乳汁到达宝宝体内，对宝宝的成长不利。""},{""situation"":4,""level"":1,""description"":""红牛里含有牛磺酸及较高剂量的咖啡因，属于刺激性物质，做试管的姐妹还是不要吃为好。""}]",,"17/12/2018 18:22:14"
"370","370","[{""situation"":1,""level"":4,""description"":""苹果醋采用苹果原醋及果汁勾兑而成，属于比较健康原生态的饮料，孕妇可以适量喝，还有助于缓解恶心。但因苹果醋含有防腐剂、添加剂，所以要少喝。""},{""situation"":2,""level"":3,""description"":""新妈妈产后气血两虚，最好适当补充营养。苹果醋营养含量不高，还含有防腐剂、添加剂，还是尽量少喝，特别是不要在空腹情况下喝。""},{""situation"":3,""level"":4,""description"":""哺乳期适量喝点苹果醋，能够开胃健脾，促进消化，但不宜喝太多，以免影响奶水的营养。""},{""situation"":4,""level"":4,""description"":""苹果醋采用苹果原醋及果汁勾兑而成，属于比较健康原生态的饮料，做试管期间可以适量喝，还有助于缓解恶心。但因苹果醋含有防腐剂、添加剂，所以要少喝。""}]",,"17/12/2018 18:22:14"
"371","371","[{""situation"":1,""level"":4,""description"":""鲜榨橙汁富含维生素C，准妈妈喝可以补充维生素，改善肤质，增强免疫。非鲜榨的不建议准妈妈喝，另外因为橙汁的含糖量比较高，患有妊娠糖尿病的准妈妈也不要吃。""},{""situation"":2,""level"":4,""description"":""橙汁中的铁可以预防产妇贫血，橙汁中的维生素A可以提高产妇的免疫力，改善视力。但橙汁中糖分含量高，建议新妈妈妈要少喝一些，孕期得过妊娠糖尿病的不要喝。此外，最好别喝不是鲜榨的哦。""},{""situation"":3,""level"":4,""description"":""橙汁营养价值较高，富含维生素C、糖分和水分，具有止渴、通便等效用。哺乳期妈妈适量喝橙汁可提高乳汁质量，从而促进宝宝的生长发育。""},{""situation"":4,""level"":4,""description"":""橙汁富含胡萝卜素，可以补充维生素，改善肤质，增强免疫。做试管的姐妹可以随便喝啦。""}]",,"17/12/2018 18:22:14"
"372","372","[{""situation"":1,""level"":1,""description"":""雪碧的糖分很高，对控制孕期体重没好处，准妈妈经常喝还会导致体内钙的流失，对肠胃也有负作用。""},{""situation"":2,""level"":1,""description"":""雪碧的糖分很高，产妇经常喝会导致体内钙内流失，对产后的身体恢复没有多大的好处，所以建议产妇还是不要喝比较好。""},{""situation"":3,""level"":1,""description"":""雪碧中所含的二氧化碳容易导致骨质疏松。苯甲酸钠是防腐剂，长期大量食用后会对人体健康造成伤害，哺乳妈妈尽量别喝。""},{""situation"":4,""level"":3,""description"":""雪碧所含的二氧化碳过多，会影响消化，大量的糖分有损牙齿健康，同时容易导致骨质疏松，做试管的姐妹要少喝，可以喝点苏打水。""}]",,"17/12/2018 18:22:15"
"373","373","[{""situation"":1,""level"":4,""description"":""汤圆营养丰富，因制作材料不同而营养价值也不一样。但不好消化，吃多了容易便秘，所以准妈妈要少吃。""},{""situation"":2,""level"":4,""description"":""汤圆的营养价值很高，坐月子期间可以吃，不过汤圆不容易消化，不宜多吃。""},{""situation"":3,""level"":4,""description"":""哺乳妈妈可以吃汤圆，但汤圆中含有较多的饱和脂肪、反式脂肪酸，且不容易消化，不宜多吃。""},{""situation"":4,""level"":4,""description"":""汤圆的主要成分是糯米，做试管的姐妹可以吃，不过汤圆不容易消化，不宜多吃。""}]",,"17/12/2018 18:22:15"
"374","374","[{""situation"":1,""level"":4,""description"":""牛奶含丰富蛋白质和钙，是孕妇补钙最佳饮品。孕期每天喝牛奶能促进胎儿发育，但是贫血、患有胃溃疡的准妈妈就不要喝牛奶了。""},{""situation"":2,""level"":4,""description"":""产妇每天喝牛奶有利于身体康复。牛奶里含有大量的营养物质，产妇吸收了，也就相当于补给喝母乳的宝宝了，两全其美！""},{""situation"":3,""level"":4,""description"":""哺乳妈妈每天喝牛奶有利于身体康复。脾胃虚寒作泻、痰湿积饮者慎服，结石患者请遵医嘱。""},{""situation"":4,""level"":4,""description"":""喝牛奶能补充钙质，滋养皮肤，强健骨骼。但患有胃溃疡和贫血的姐妹们要少喝牛奶。""}]",,"17/12/2018 18:22:15"
"375","375","[{""situation"":1,""level"":1,""description"":""可乐中含有较高成分的咖啡因，咖啡因在体内很容易通过胎盘的吸收进入胎儿体内，会危及胎儿的大脑、心脏等器官，同样会使胎儿造成畸形或先天性疾病。因此建议准妈妈怀孕期间不要喝可乐。""},{""situation"":2,""level"":1,""description"":""可乐容易造成产妇和宝宝的钙铁离子的流失，影响奶水质量，不建议饮用。""},{""situation"":3,""level"":1,""description"":""可乐中含有较多的咖啡因，这些咖啡因会随着奶水进入宝宝体内，容易造成宝宝神经兴奋，影响奶水质量，哺乳期的妈妈同样不能喝。""},{""situation"":4,""level"":"""",""description"":""""}]",,"17/12/2018 18:22:15"
"376","376","[{""situation"":1,""level"":4,""description"":""准妈妈少量喝酸梅汤，能生津止渴、提振食欲，还能缓解孕期紧张情绪和疲劳反应，但酸梅汤中含有山楂、甘草，这些中药材具有刺激宫缩、催生等作用，因此建议体质敏感的准妈妈慎食。""},{""situation"":2,""level"":3,""description"":""酸梅汤中的酸性物质有生津止渴、助消化、解烦闷的作用，新妈妈可以喝少量。但是酸梅汤的原料是乌梅、山楂、桂花、甘草、冰糖这几种材料，多喝可能会导致奶水减少，要特别注意。""},{""situation"":3,""level"":3,""description"":""酸梅汤的原料是乌梅、山楂、桂花、甘草、冰糖这几种材料。多喝可能会导致奶水减少，不利于哺乳，所以哺乳妈妈要谨慎饮用哦。""},{""situation"":4,""level"":3,""description"":""酸梅汤能生津止渴、提振食欲，还能缓解孕期紧张情绪和疲劳反应，但酸梅汤中含有山楂、甘草，这些中药材具有刺激宫缩，所以做试管的姐妹尽量少吃，而且不要冷饮。""}]",,"17/12/2018 18:22:15"
"377","377","[{""situation"":1,""level"":3,""description"":""花草茶与其他中药一样，都有一定的适应人群，须在医生的指导下使用。如部分花草茶喝多了，会导致准妈妈流产的。什么类型的花草茶能不能喝，要视品种和准妈妈体质而定。""},{""situation"":2,""level"":3,""description"":""花草茶具有药用价值，如果产妇想要喝的话，最好是在医生的指导下使用。要注意的是，几乎所有的花草茶都是不能长期饮用的。""},{""situation"":3,""level"":3,""description"":""花草茶具有药用价值，与其他中药一样，会通过乳汁分泌，从而影响胎儿的健康发育。因此不建议哺乳妈妈多喝或者经常喝。""},{""situation"":4,""level"":1,""description"":""花草茶具有排毒功效，做试管婴儿姐妹忌吃。""}]",,"17/12/2018 18:22:15"
"378","378","[{""situation"":1,""level"":1,""description"":""普洱茶中含有大量的鞣酸、茶多酚和咖啡因，对神经系统有兴奋作用，还可能影响准妈妈血液循环，不利于孕期健康和胎儿健康发育，因此不建议准妈妈饮用。""},{""situation"":2,""level"":3,""description"":""产妇要是大量喝茶，茶中含有高浓度的鞣酸会被粘膜给吸收，进而影响乳腺的血液循环，会抑制乳汁的分泌，造成奶水分泌不足。并且茶中的咖啡碱会可渗入乳汁并间接影响宝宝，对宝宝身体的健康不利。建议月子期尽量不要喝。""},{""situation"":3,""level"":3,""description"":""哺乳期妈妈应慎饮普洱茶，以免影响泌乳量和乳汁质量，特别是普洱浓茶，更不宜饮用，否则还可能刺激肠胃，造成胃痛、腹泻等。""},{""situation"":4,""level"":1,""description"":""普洱茶中含有大量的鞣酸、茶多酚和咖啡因，对神经系统有兴奋作用，还可能影响准妈妈血液循环。""}]",,"17/12/2018 18:22:15"
"379","379","[{""situation"":1,""level"":1,""description"":""白酒的酒精成分可通过血液循环被胎儿吸收，从而影响胎儿肢体、脑细胞和神经发育，严重时可造成畸形，因此不建议准妈妈饮酒。""},{""situation"":2,""level"":1,""description"":""因为白酒中含有酒精，酒精可进入乳汁。大量饮酒可引起宝宝沉睡、深呼吸、触觉迟钝、多汗等症状，有损宝宝健康。""},{""situation"":3,""level"":1,""description"":""哺乳期妈妈饮用白酒，酒精成分可通过乳汁被宝宝吸收，从而影响宝宝神经、大脑发育，加重肝肾脏代谢负担。""},{""situation"":4,""level"":1,""description"":""白酒的酒精成分，做试管的姐妹还是不要吃了好。""}]",,"17/12/2018 18:22:15"
"380","380","[{""situation"":1,""level"":4,""description"":""酸奶可以把乳糖和蛋白质分解，因而能促进人体的消化吸收，提高食欲。不过，酸奶是鲜奶经过乳酸菌发酵制成的，其ph值较低，如果准妈妈在妊娠初期反应较大，而且反酸，说明胃酸多，这时不宜喝酸奶。""},{""situation"":2,""level"":4,""description"":""酸奶含有丰富的钙质，而且酸奶中的钙质由于乳酸的作用，极易被人体所吸收。酸奶还有抑制肠道内腐败菌繁殖的作用，能减弱细菌产生毒素，促进肠道蠕动从而防止便秘。但是月子期不宜进食生冷食物，因此酸奶需要在室温下放置一段时间后再食用。""},{""situation"":3,""level"":4,""description"":""酸奶含有丰富的钙质，对哺乳妈妈很好；酸奶饮用后易产生饱腹感，也是很好的减肥食品。但是需要注意的是空腹别喝，要饭后喝，只能冷藏不能加热。""},{""situation"":4,""level"":4,""description"":""促排能吃，移植后能吃。酸奶是帮助肠道吸收的，做试管婴儿期间应该避免辛辣刺激生冷食物，尽量不要吃冷的酸奶。""}]",,"17/12/2018 18:22:15"
"381","381","[{""situation"":1,""level"":1,""description"":""加多宝等凉茶中大多都含有夏枯草，夏枯草乃是至寒至凉的草药之一，喝了对子宫不好。另外，加多宝等饮料多少都会含有一些添加剂，准妈妈喝了会对胎宝宝造成影响。""},{""situation"":2,""level"":1,""description"":""产后的妈妈们气血不足，很容易受到外界病邪的侵入，凉茶饮料属于寒性，因此建议新妈妈最好不要喝。""},{""situation"":3,""level"":1,""description"":""加多宝是凉茶，凉性的，还加了糖精、防腐剂，对宝宝不好，而且其中含有甘草，可能会引起回奶。""},{""situation"":4,""level"":1,""description"":""加多宝等凉茶中大多都含有夏枯草，夏枯草乃是至寒至凉的草药之一，做试管的姐妹不能吃。""}]",,"17/12/2018 18:22:15"
"382","382","[{""situation"":1,""level"":1,""description"":""怀孕期间不建议孕妇喝凉茶。一则凉茶中大多都含有夏枯草，夏枯草乃是至寒至凉的草药之一，喝了容易导致身体体质较凉，而且对子宫也不好；二则凉茶在加工的时候多少都是有放一些添加剂，这些东西基本上是没有什么营养价值的，反而对胎儿发育不好。""},{""situation"":2,""level"":1,""description"":""产后由于气血不足，很容易受到外界的病邪的侵入，凉茶饮料属于寒性，最好不要喝。""},{""situation"":3,""level"":1,""description"":""王老吉是凉茶，凉性的，还加了糖精、防腐剂，对宝宝不好，而且其中含有甘草，可能会引起回奶，因此哺乳期的妈妈最好别喝。""},{""situation"":4,""level"":1,""description"":""王老吉等凉茶中大多都含有夏枯草，夏枯草乃是至寒至凉的草药之一，做试管的姐妹不能吃。""}]",,"17/12/2018 18:22:15"
"383","383","[{""situation"":1,""level"":4,""description"":""矿泉水含有一定量的矿物盐、微量元素或二氧化碳气体，有助于胎儿的发育和母体健康。矿泉水中因为添加了不同的矿物质，所以效果也不尽相同，准妈妈可以根据自身需要来挑选。""},{""situation"":2,""level"":4,""description"":""月子期需要均衡营养，饮用矿泉水有利于保持身体的酸碱度平衡，还能补充营养。此外，矿泉水中没有什么病菌，也可以减少新妈妈感染疾病的机率。产妇可以选择有助于人体健康的重碳酸钙镁型矿泉水，偏硅酸锶矿泉水、锌矿泉水、锂矿泉水等。""},{""situation"":3,""level"":4,""description"":""一般人都是能喝矿泉水的，处于哺乳期的妈妈也一样。矿泉水中含有一定量的锂、锶、锌、硒、溴化物、碘化物、偏硅酸、游离二氧化碳和溶解性固体物，可以补充人体所需的部分营养元素。此外，矿泉水中的偏硅酸有很高的美容价值，可以增加皮肤弹性。""},{""situation"":4,""level"":4,""description"":""做试管期间能吃，矿泉水含有一定量的矿物盐、微量元素或二氧化碳气体，有助于胎儿的发育和母体健康。""}]",,"17/12/2018 18:22:15"
"384","384","[{""situation"":1,""level"":3,""description"":""肯德基里面的食物通常都是油炸性食物，热量高，且无营养，对孕妇和胎儿身体健康都无好处，孕妇可以解解馋，但是不能经常吃或者是一次性吃太多。""},{""situation"":2,""level"":3,""description"":""月子期间，产妇应以健康营养的食物为主，而肯德基的食物并无多少营养可言，还容易导致上火，所以产妇尽量别吃。""},{""situation"":3,""level"":3,""description"":""肯德基里面的油炸食物吃多了不好，过多的添加剂和防腐剂会随母乳被带给宝宝，对宝宝的生长发育不利，所以最好别吃。如果要吃，也要挑选适合自己进食的食物。""},{""situation"":4,""level"":3,""description"":""肯德基的食物大多都属于油炸类食品，且油腻辛辣，促排和移植后都建议不吃或者少吃！""}]",,"17/12/2018 18:22:15"
"385","385","[{""situation"":1,""level"":3,""description"":""怀孕期间，最好不要吃绝味鸭脖，因为是腌制食物，里面含有的色素和中草药比较多，而且还添加了一定的防腐剂、辣椒、花椒、香料等吃了容易上火，可能会引起孕妇便秘，还不利于胎儿发育。""},{""situation"":2,""level"":1,""description"":""坐月子期间，产妇最适合吃些清淡类的食物，而绝味鸭脖里面添加了很多香料、盐等，吃了容易上火，也不利于产妇身体恢复，所以不建议产妇吃绝味鸭脖。""},{""situation"":3,""level"":1,""description"":""因为绝味鸭脖吃了容易上火，还可能会引起回奶，影响奶水质量，所以不建议哺乳期的妈妈吃绝味鸭脖。""},{""situation"":4,""level"":1,""description"":""促排和移植期间都应该饮食清淡，不建议吃，绝味鸭脖很容易引起上火，而且非常辛辣，含盐量也比较多。""}]",,"17/12/2018 18:22:15"
